GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-c6_AML	avg-c6_cellHarmony-Reference
ENSMUSG00000055994	En	0.62583718375	0.000834554213809	0.0429446303807	Nod2	0.62583718375	0.0
ENSMUSG00000029602	En	0.62200019275	0.000842208783309	0.0431665422429	Rasal1	0.62200019275	0.0
ENSMUSG00000002908	En	1.15353212137	0.000849912212876	0.0432686898534	Kcnn1	1.19547105875	0.0419389373778
ENSMUSG00000014164	En	1.61053314274	0.000850901767015	0.0432686898534	Klhl3	1.65872090925	0.0481877665111
ENSMUSG00000042826	En	0.869767279533	0.000856649433248	0.0433901123485	Fgf11	0.884634541	0.0148672614667
ENSMUSG00000027695	En	0.692875379367	0.00086165648403	0.0433901123485	Pld1	0.6997718265	0.00689644713333
A330023F24Rik	Sy	0.61090166275	0.000865451861891	0.0433901123485	A330023F24Rik	0.61090166275	0.0
ENSMUSG00000001827	En	0.609573213	0.000868349032251	0.0433901123485	Folr1	0.609573213	0.0
ENSMUSG00000037405	En	1.78419902088	0.000870995571848	0.0433901123485	Icam1	1.9394362435	0.155237222622
ENSMUSG00000032602	En	4.19419577451	0.000876252201938	0.0433901123485	Slc25a20	5.062722569	0.868526794489
ENSMUSG00000070780	En	1.93403490973	0.000876805460123	0.0433901123485	Rbm47	2.13914088275	0.205105973022
ENSMUSG00000022305	En	2.0224409261	0.0008812926157	0.0434457077267	Lrp12	2.0903650045	0.0679240784
ENSMUSG00000030786	En	3.15268785887	0.000885790197041	0.0435013923383	Itgam	3.616178817	0.463490958133
ENSMUSG00000073755	En	1.43769630188	0.000891674004793	0.0436244751739	5730409E04Rik	1.49728475175	0.0595884498667
ENSMUSG00000058799	En	-2.32546928103	0.000917806391785	0.0447335371936	Nap1l1	6.23680836275	8.56227764378
ENSMUSG00000035105	En	3.91519113478	0.000922469970216	0.0447610071459	Egln3	4.94402492725	1.02883379247
ENSMUSG00000034707	En	2.74262528572	0.000925301092286	0.0447610071459	Gns	3.12582532925	0.383200043533
ENSMUSG00000021112	En	3.32534960314	0.000949726194756	0.0457711325801	Mpp5	4.08551622025	0.760166617111
ENSMUSG00000056131	En	3.59562346317	0.000958931219862	0.0459645801792	Pgm3	4.6213238915	1.02570042833
ENSMUSG00000018736	En	4.94236738728	0.00100265273744	0.0474368599149	Ndel1	6.8434299055	1.90106251822
ENSMUSG00000067288	En	1.09731506451	0.00103370441629	0.0487274680322	Rps28	11.98876011	10.8914450455
