GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-DC_AML__co-2-Query	avg-DC_AML__co-2-Ref
ENSMUSG00000016619	En	-2.48923371704	3.78843713488e-09	7.90198513563e-08	Nup50	1.01889128073	3.50812499777
ENSMUSG00000021737	En	-2.88272339436	3.93489869294e-09	8.19080080418e-08	Psmd6	4.28567871143	7.16840210579
ENSMUSG00000032202	En	-2.68511396989	3.93815547972e-09	8.19080080418e-08	Rab27a	2.11725133996	4.80236530985
ENSMUSG00000032265	En	-2.64019321096	3.97461871096e-09	8.25484647829e-08	Fam46a	1.52553989904	4.16573311
ENSMUSG00000053453	En	-2.4142295792	4.06489573696e-09	8.43031581688e-08	Thoc7	5.031581493	7.4458110722
ENSMUSG00000020708	En	-3.34702262929	4.07299759005e-09	8.4351026904e-08	Psmc5	3.28287500937	6.62989763866
ENSMUSG00000033083	En	2.06472137536	4.16669722433e-09	8.61689558084e-08	Tbc1d4	2.5267927408	0.462071365448
ENSMUSG00000032279	En	-3.0202369167	4.19719586542e-09	8.65610037591e-08	Idh3a	3.75252128496	6.77275820166
ENSMUSG00000030751	En	-2.66142168071	4.19754575547e-09	8.65610037591e-08	Psma1	5.92438210425	8.58580378496
ENSMUSG00000032423	En	-2.42396825384	4.37804154564e-09	9.01554552517e-08	Syncrip	3.49827452239	5.92224277623
ENSMUSG00000040548	En	-2.74032340312	4.38904281047e-09	9.02543422001e-08	Tex2	1.71778427237	4.4581076755
ENSMUSG00000073940	En	1.02945029683	4.52741700659e-09	9.28043194586e-08	Hbb-b2	1.04294678233	0.013496485504
Hbb-bt	Sy	1.02945029683	4.52741700659e-09	9.28043194586e-08	Hbb-bt	1.04294678233	0.013496485504
ENSMUSG00000052459	En	-2.88037019156	4.5321705567e-09	9.28043194586e-08	Atp6v1a	1.59759942863	4.47796962019
ENSMUSG00000036131	En	-1.40398012276	4.54983946431e-09	9.30352707316e-08	Frmd7	0.573751360216	1.97773148298
ENSMUSG00000033596	En	-2.72292315983	4.84888188329e-09	9.90110397458e-08	Rfwd3	1.12769932702	3.85062248685
ENSMUSG00000028896	En	-2.91483345536	4.94885031515e-09	1.00910800754e-07	Rcc1	0.808878360451	3.72371181581
ENSMUSG00000026880	En	-3.11006597836	5.06323527692e-09	1.03098800555e-07	Stom	1.52117356757	4.63123954593
ENSMUSG00000015839	En	-3.08907325048	5.09191254935e-09	1.03537925707e-07	Nfe2l2	1.95928069459	5.04835394506
ENSMUSG00000020608	En	-2.18395328536	5.13757607401e-09	1.04320739277e-07	Smc6	2.70146899869	4.88542228405
ENSMUSG00000047735	En	2.05249424885	5.27387305771e-09	1.06939161347e-07	Samd9l	2.32368635988	0.271192111032
ENSMUSG00000001056	En	-2.65218115063	5.30338148538e-09	1.0738794304e-07	Nhp2	5.23204568551	7.88422683614
ENSMUSG00000028334	En	-2.92450080031	5.90762359033e-09	1.19457072016e-07	Nans	1.5170008831	4.44150168341
ENSMUSG00000036599	En	-3.07106185287	5.93839305577e-09	1.19912710817e-07	Chst12	2.18647317475	5.25753502762
ENSMUSG00000039615	En	-2.86163744819	5.95500574284e-09	1.20081618573e-07	Stub1	1.83883100414	4.70046845233
ENSMUSG00000020163	En	-1.86103860941	6.0968403771e-09	1.22771644606e-07	Uqcr11	8.01035094849	9.8713895579
ENSMUSG00000004099	En	-2.43865263401	6.10772056873e-09	1.22820861547e-07	Dnmt1	2.38713947706	4.82579211106
ENSMUSG00000025403	En	-3.19999842941	6.15617745007e-09	1.23624534477e-07	Shmt2	2.17607184876	5.37607027818
ENSMUSG00000068220	En	-2.2149677319	6.17375204034e-09	1.23806688644e-07	Lgals1	7.119023088	9.3339908199
ENSMUSG00000039356	En	-1.35690137724	6.28853815709e-09	1.25935112832e-07	Exosc2	6.74280572133	8.09970709858
ENSMUSG00000027671	En	-3.05504761921	6.39332499521e-09	1.27857717864e-07	Actl6a	2.66164618698	5.71669380619
ENSMUSG00000021484	En	-2.50349834571	6.47004121973e-09	1.29214444606e-07	Lman2	3.58078216033	6.08428050604
ENSMUSG00000048578	En	-2.12114999827	6.57098284735e-09	1.31050601746e-07	Mlec	3.23881363602	5.35996363429
ENSMUSG00000020238	En	-2.7951931025	6.66081325497e-09	1.32660438002e-07	Ncln	1.00829609335	3.80348919586
ENSMUSG00000070493	En	-1.72934857064	6.74693996259e-09	1.34192211633e-07	Chchd2	7.29684649504	9.02619506568
ENSMUSG00000000751	En	-3.17702721661	6.79492678834e-09	1.34962263454e-07	Rpa1	2.06858908292	5.24561629954
ENSMUSG00000037772	En	-2.72849116786	6.83301455631e-09	1.35533867746e-07	Mrpl23	4.64723618216	7.37572735002
ENSMUSG00000026615	En	-2.41613053957	6.84573537231e-09	1.35601443926e-07	Eprs	4.04474423092	6.4608747705
ENSMUSG00000058301	En	-1.44378456225	6.99705097635e-09	1.38410414626e-07	Upf1	1.76602488716	3.20980944941
ENSMUSG00000037331	En	-2.27350932711	7.05306564994e-09	1.39329148979e-07	Larp1	2.4382040412	4.7117133683
ENSMUSG00000032788	En	-2.46179167861	7.3269001174e-09	1.44542464511e-07	Pdxk	1.32265356041	3.78444523902
ENSMUSG00000053063	En	-2.32760317945	7.42588838606e-09	1.462970352e-07	Clec12a	6.26420798694	8.59181116639
ENSMUSG00000066149	En	-2.9904848687	7.51980186019e-09	1.47947020652e-07	Cdc26	3.04677133259	6.03725620129
ENSMUSG00000027404	En	-2.35857015591	7.54708858332e-09	1.48091933577e-07	Snrpb	6.2879725561	8.64654271201
ENSMUSG00000001986	En	-2.78639723087	7.54751114187e-09	1.48091933577e-07	Gria3	1.38989704773	4.17629427859
ENSMUSG00000021282	En	-2.61161821413	7.56435372997e-09	1.4815256437e-07	Eif5	3.07539453278	5.68701274691
ENSMUSG00000071708	En	-2.59640168135	7.57095321732e-09	1.4815256437e-07	Sms	2.02439182751	4.62079350886
ENSMUSG00000031467	En	-2.46071297289	7.61572505713e-09	1.48828645781e-07	Agpat5	1.81837023169	4.27908320458
ENSMUSG00000027360	En	-3.31087855539	7.75894874836e-09	1.5142430942e-07	Hdc	0.793240674882	4.10411923027
ENSMUSG00000007415	En	-2.77109189817	7.94750310938e-09	1.54896516425e-07	Gatad1	3.04432822855	5.81542012672
ENSMUSG00000034681	En	-2.97178342687	8.0004955523e-09	1.55720875329e-07	Rnps1	3.66927547104	6.64105889791
ENSMUSG00000050608	En	-1.62558305039	8.11577897691e-09	1.57753839953e-07	Minos1	4.56492508543	6.19050813582
ENSMUSG00000044737	En	-2.74866418217	8.18242521996e-09	1.5883723837e-07	Klk14	0.950716070392	3.69938025256
ENSMUSG00000021361	En	-2.71818542717	8.54732964811e-09	1.65580427806e-07	Tmem14c	4.8427928701	7.56097829727
ENSMUSG00000022885	En	1.33684633912	8.55254356139e-09	1.65580427806e-07	St6gal1	1.33684633912	0.0
ENSMUSG00000052688	En	3.42379116402	8.60568325367e-09	1.66387971434e-07	5430435G22Rik	5.73910029682	2.3153091328
ENSMUSG00000037935	En	-2.42595975425	8.6728688225e-09	1.67464585128e-07	Smarce1	3.88782218492	6.31378193917
ENSMUSG00000020116	En	-2.79313379566	8.83853892385e-09	1.70437467804e-07	Pno1	1.89905394171	4.69218773737
ENSMUSG00000053293	En	-2.5189136411	8.8919496231e-09	1.71240601273e-07	Pom121	0.80996088098	3.32887452208
ENSMUSG00000017188	En	-3.02431238605	9.28660605335e-09	1.78604620252e-07	Coa3	3.98471878788	7.00903117393
ENSMUSG00000029142	En	-2.41194663854	9.42864054893e-09	1.81097068274e-07	Mrpl33	6.71161588561	9.12356252415
ENSMUSG00000029918	En	-2.5076497169	9.47548437166e-09	1.81757018402e-07	Mrps33	4.7148415449	7.2224912618
ENSMUSG00000015120	En	-2.14041107692	9.58642545168e-09	1.83643115988e-07	Ube2i	4.72578866776	6.86619974469
ENSMUSG00000070044	En	1.22893481416	9.6053718104e-09	1.83764268315e-07	Fam149a	1.22893481416	0.0
ENSMUSG00000042354	En	-2.70031562449	9.78371514789e-09	1.86930589026e-07	Gnl3	3.37194598631	6.07226161081
ENSMUSG00000024583	En	-2.62833619707	9.92576314343e-09	1.89396049286e-07	Txnl1	2.99031933639	5.61865553346
ENSMUSG00000008333	En	-2.42366874941	9.94698697308e-09	1.89552595996e-07	Snrpb2	4.08529201094	6.50896076035
ENSMUSG00000017716	En	-3.55410711209	1.00095666429e-08	1.90495791836e-07	Birc5	2.34333030714	5.89743741923
ENSMUSG00000061518	En	-1.89383488699	1.02048027298e-08	1.9395786285e-07	Cox5b	6.6686704372	8.56250532418
ENSMUSG00000017550	En	-2.16301461276	1.03004123393e-08	1.95519821705e-07	Atad5	0.556586149922	2.71960076268
ENSMUSG00000036968	En	-3.43801096475	1.04720870086e-08	1.98519680675e-07	Cnpy4	1.62698442022	5.06499538497
ENSMUSG00000058351	En	-3.08731476582	1.06083600697e-08	2.00841500981e-07	Smim4	2.46343543206	5.55075019788
ENSMUSG00000040044	En	-2.58006066901	1.08661248107e-08	2.05454430026e-07	Orc3	2.11165988449	4.6917205535
ENSMUSG00000001029	En	-3.15317376693	1.11100188759e-08	2.09793469279e-07	Icam2	1.19754251831	4.35071628525
ENSMUSG00000067995	En	-2.81325257124	1.1126578682e-08	2.09834014289e-07	Gtf2f2	1.957660495	4.77091306624
ENSMUSG00000052712	En	-2.60691851295	1.11645330895e-08	2.1027740912e-07	BC004004	1.80192280637	4.40884131932
ENSMUSG00000037754	En	2.02811481083	1.12410607054e-08	2.11445223268e-07	Ppp1r16b	3.8373962481	1.80928143727
ENSMUSG00000001100	En	-2.64843636777	1.13512086343e-08	2.13241608395e-07	Poldip2	0.567216667333	3.2156530351
ENSMUSG00000021079	En	-3.14140524632	1.14422132801e-08	2.14674205084e-07	Timm9	1.12293507392	4.26434032024
ENSMUSG00000023505	En	-3.03325735668	1.1534928348e-08	2.16135163215e-07	Cdca3	1.62183584465	4.65509320133
ENSMUSG00000037608	En	-2.10249466734	1.16142137287e-08	2.17341050997e-07	Bclaf1	5.11602601739	7.21852068474
ENSMUSG00000061032	En	-2.61658435513	1.17878651341e-08	2.20307482011e-07	Rrp1	2.77410949102	5.39069384615
ENSMUSG00000021832	En	-2.97111591213	1.22168344625e-08	2.2783120909e-07	Psmc6	3.52231086171	6.49342677384
ENSMUSG00000087679	En	-2.71609711076	1.22217304965e-08	2.2783120909e-07	C330006A16Rik	2.73448687916	5.45058398992
ENSMUSG00000095026	En	1.6464015162	1.22940194239e-08	2.28885714569e-07	Gm3336	1.6464015162	0.0
ENSMUSG00000020225	En	-3.01172482527	1.24656493201e-08	2.3178465958e-07	Tmbim4	3.54267223333	6.5543970586
ENSMUSG00000033475	En	-1.3337881149	1.26341096604e-08	2.34348861126e-07	Tomm6	6.00288123588	7.33666935078
ENSMUSG00000060373	En	-1.62845373851	1.26357480585e-08	2.34348861126e-07	Hnrnpc	6.89353729076	8.52199102927
ENSMUSG00000035297	En	-2.93815133089	1.29244622155e-08	2.39398531038e-07	Cops4	3.49230958153	6.43046091242
ENSMUSG00000046573	En	-2.9181480409	1.29849095855e-08	2.40212577707e-07	Lyrm4	3.21080263561	6.1289506765
ENSMUSG00000067924	En	2.08182345493	1.34967016236e-08	2.49363551951e-07	Cxx1b	2.63683392227	0.555010467344
ENSMUSG00000027429	En	-3.07729052369	1.35929725078e-08	2.50823937569e-07	Sec23b	2.24070843731	5.317998961
ENSMUSG00000038644	En	-2.60893833907	1.38239158039e-08	2.54762519226e-07	Pold1	0.857424055	3.46636239407
ENSMUSG00000052997	En	-3.01996159377	1.39857600081e-08	2.57419317266e-07	Uba2	2.22832955382	5.24829114759
ENSMUSG00000019942	En	-3.00713187811	1.40159769631e-08	2.5764975834e-07	Cdk1	1.68843781155	4.69556968966
ENSMUSG00000005981	En	-2.65745456876	1.41423653142e-08	2.59645266848e-07	Trap1	4.60926911667	7.26672368542
ENSMUSG00000029076	En	-2.42996578298	1.45689231017e-08	2.67139737327e-07	Sdf4	2.2767311278	4.70669691078
ENSMUSG00000020111	En	-2.88968980904	1.4612494618e-08	2.67601646722e-07	Micu1	0.366602763235	3.25629257227
ENSMUSG00000020267	En	-1.62889954011	1.46722996442e-08	2.68359309698e-07	Hint1	8.23910171406	9.86800125417
ENSMUSG00000034321	En	-2.8516467942	1.50238743652e-08	2.74444901986e-07	Exosc1	2.31447364661	5.16612044081
ENSMUSG00000022797	En	-2.89684772851	1.5183796177e-08	2.77018657319e-07	Tfrc	0.978939956686	3.87578768519
ENSMUSG00000025817	En	-3.13216044378	1.53760851223e-08	2.80175748805e-07	Nudt5	1.79051389222	4.922674336
ENSMUSG00000024165	En	-3.02145267446	1.56527008547e-08	2.84859589679e-07	Hn1l	1.98770937257	5.00916204703
ENSMUSG00000070319	En	-2.6979004696	1.58392950762e-08	2.8789550189e-07	Eif3g	4.76054237924	7.45844284884
Ndc1	Sy	-2.72433797583	1.61202925058e-08	2.92637579292e-07	Ndc1	0.59327927551	3.31761725134
ENSMUSG00000004865	En	-2.82825622413	1.63259438729e-08	2.9600176444e-07	Srpk1	2.05788933188	4.88614555601
ENSMUSG00000015217	En	-3.0819207492	1.64526719793e-08	2.97558324655e-07	Hmgb3	2.24938764937	5.33130839857
ENSMUSG00000024194	En	-2.43999229601	1.67961494545e-08	3.03393473831e-07	Cuta	4.72532616665	7.16531846266
ENSMUSG00000003660	En	-2.57317372706	1.68564947373e-08	3.03781243825e-07	Snrnp200	1.77236398476	4.34553771182
ENSMUSG00000038412	En	-2.16914460514	1.68593478268e-08	3.03781243825e-07	Higd1a	3.24782775969	5.41697236482
ENSMUSG00000000682	En	3.45422449815	1.68814097919e-08	3.0380277523e-07	Cd52	9.96187586651	6.50765136836
ENSMUSG00000021048	En	-2.84629850187	1.7015384132e-08	3.05835774788e-07	Mthfd1	1.2855402572	4.13183875906
ENSMUSG00000028651	En	-3.07229714253	1.71034334514e-08	3.07039318889e-07	Ppie	3.10924002692	6.18153716945
ENSMUSG00000031479	En	-2.59841968325	1.71720406522e-08	3.0789130524e-07	Vps36	2.49743968765	5.0958593709
ENSMUSG00000038252	En	-2.49050821514	1.79742658131e-08	3.21665154837e-07	Ncapd2	1.07078442363	3.56129263877
ENSMUSG00000029616	En	-2.25086596664	1.79844382195e-08	3.21665154837e-07	Erp29	6.04664017925	8.2975061459
ENSMUSG00000048924	En	-2.49552601468	1.80988735167e-08	3.23314723349e-07	Ccdc125	0.29784029902	2.7933663137
ENSMUSG00000036768	En	-2.40665929634	1.82357302887e-08	3.25360290776e-07	Kif15	1.31375188578	3.72041118212
ENSMUSG00000034345	En	-2.40101995589	1.89318313972e-08	3.37366625841e-07	Gtf2h5	3.41166314249	5.81268309838
ENSMUSG00000030335	En	-2.07149362872	1.97565017168e-08	3.51631917476e-07	Mrpl51	3.66825735733	5.73975098606
ENSMUSG00000028413	En	-1.98094497193	1.98254324458e-08	3.52427925493e-07	B4galt1	4.60048543031	6.58143040225
ENSMUSG00000060795	En	-3.08768948029	2.01014249086e-08	3.56898347858e-07	Gm13363	4.41086083239	7.49855031268
ENSMUSG00000052310	En	1.40718039385	2.06871905156e-08	3.66851165307e-07	Slc39a1	6.30735462565	4.9001742318
ENSMUSG00000028221	En	-2.90136716794	2.09334962393e-08	3.70767362223e-07	Tmem55a	1.25941067122	4.16077783915
ENSMUSG00000078656	En	-3.04091423339	2.12237537246e-08	3.75451555864e-07	Vps25	3.14554296953	6.18645720292
ENSMUSG00000059791	En	-3.17416863029	2.20330610457e-08	3.89295310393e-07	Nrm	2.12647329316	5.30064192345
ENSMUSG00000053553	En	-2.7268902505	2.20607487704e-08	3.89312050118e-07	3110082I17Rik	0.882627108294	3.60951735879
ENSMUSG00000028173	En	-3.0583998258	2.23222051844e-08	3.93449134721e-07	Wls	2.09398251524	5.15238234104
ENSMUSG00000078923	En	-2.48231024872	2.24802201037e-08	3.95755168669e-07	Ube2v1	4.87940794347	7.36171819219
ENSMUSG00000002221	En	-2.22977536913	2.29551995746e-08	4.03628925853e-07	Paxip1	0.867737444941	3.09751281407
ENSMUSG00000030037	En	-2.88443129737	2.42243986777e-08	4.25431870143e-07	Mrpl53	1.83564228867	4.72007358604
ENSMUSG00000028410	En	-1.8635749132	2.49955822797e-08	4.38446605314e-07	Dnaja1	4.93661362692	6.80018854012
ENSMUSG00000034793	En	-3.22247032332	2.50310840676e-08	4.38540978268e-07	G6pc3	2.58079171459	5.8032620379
ENSMUSG00000020022	En	-2.32186680201	2.57075934684e-08	4.49851987147e-07	Ndufa12	6.35068195202	8.67254875403
ENSMUSG00000044155	En	-2.6991471895	2.61590855402e-08	4.57203032869e-07	Naa38	4.04085221661	6.7399994061
ENSMUSG00000033423	En	-3.24588497345	2.62987924509e-08	4.59093668216e-07	Eri3	1.62092779435	4.8668127678
ENSMUSG00000035455	En	-2.90568784353	2.68078806024e-08	4.67420279869e-07	Fignl1	1.3525046908	4.25819253434
ENSMUSG00000042133	En	-1.92727531953	2.70801132764e-08	4.71602116257e-07	Ppig	2.97742704612	4.90470236565
ENSMUSG00000045382	En	-2.04277526332	2.71504008713e-08	4.72261273938e-07	Cxcr4	1.83975447002	3.88252973334
ENSMUSG00000029390	En	-2.48035938198	2.7234329465e-08	4.73155850455e-07	Tmed2	4.38112898802	6.86148837
ENSMUSG00000039783	En	2.65278314191	2.76956023288e-08	4.80596274499e-07	Kmo	3.40969136508	0.756908223168
ENSMUSG00000045983	En	-1.99077913161	2.8142755542e-08	4.87774259447e-07	Eif4g1	2.39478182933	4.38556096094
ENSMUSG00000024099	En	-2.3310410331	2.8351529883e-08	4.90808470353e-07	Ndufv2	4.99823948418	7.32928051727
ENSMUSG00000052551	En	-1.08187339901	2.86729769665e-08	4.95329761812e-07	Adarb2	1.00674048953	2.08861388854
ENSMUSG00000037894	En	-1.19803765392	2.86807465628e-08	4.95329761812e-07	H2afz	10.4222162266	11.6202538806
ENSMUSG00000038762	En	-2.61274516706	3.00987318231e-08	5.19203123949e-07	Abcf1	2.5385746168	5.15131978386
ENSMUSG00000053094	En	-2.81632219509	3.01959094619e-08	5.20263012846e-07	Tmem248	1.16319854888	3.97952074397
ENSMUSG00000025260	En	-3.00642178398	3.05397131476e-08	5.25564637962e-07	Hsd17b10	3.07465980231	6.0810815863
ENSMUSG00000022471	En	-2.97166230227	3.06826935957e-08	5.2740181353e-07	Xrcc6	1.6779534402	4.64961574246
ENSMUSG00000003808	En	-3.05167519929	3.12250490618e-08	5.3609137888e-07	Farsa	3.03512823449	6.08680343378
ENSMUSG00000051256	En	-3.0319295945	3.13759516292e-08	5.38047679352e-07	Jagn1	1.96658540696	4.99851500146
ENSMUSG00000072620	En	2.91204674519	3.18948411976e-08	5.45755034141e-07	Slfn2	4.96419829412	2.05215154893
ENSMUSG00000024613	En	-1.95401164636	3.20294440342e-08	5.47320041894e-07	Tcof1	2.1426424042	4.09665405055
ENSMUSG00000021759	En	1.44836260951	3.22303769726e-08	5.50107923029e-07	Ppap2a	1.7052280722	0.256865462688
ENSMUSG00000036678	En	-3.16380826425	3.23486434609e-08	5.51479976754e-07	Aaas	1.34855351525	4.5123617795
ENSMUSG00000023345	En	-2.92143229398	3.27300945807e-08	5.5733034737e-07	Poc1a	0.677010355392	3.59844264938
ENSMUSG00000000902	En	-2.8092914499	3.41718578759e-08	5.81201026654e-07	Smarcb1	3.18561163347	5.99490308337
ENSMUSG00000022322	En	-2.72924251513	3.46576390844e-08	5.88775457911e-07	Shcbp1	0.517069745941	3.24631226107
ENSMUSG00000037376	En	-2.67553484255	3.55143385532e-08	6.02289830353e-07	Trmt6	1.48334352067	4.15887836322
ENSMUSG00000026895	En	-2.81126968977	3.55358859999e-08	6.02289830353e-07	Ndufa8	4.40056928624	7.21183897601
ENSMUSG00000019866	En	1.21754224935	3.59306988786e-08	6.08273308109e-07	Aim1	1.25606291749	0.038520668136
ENSMUSG00000068101	En	-2.83570326037	3.60980904312e-08	6.10397327048e-07	Cenpm	1.07983056145	3.91553382182
ENSMUSG00000061904	En	-1.82001507924	3.62112632973e-08	6.11600675575e-07	Slc25a3	7.14637759816	8.96639267739
ENSMUSG00000008450	En	-1.89723314092	3.67595482536e-08	6.20141672103e-07	Nutf2	1.51073255269	3.40796569361
ENSMUSG00000053317	En	-1.78999390673	3.73067298873e-08	6.28644306052e-07	Sec61b	7.71496320984	9.50495711658
ENSMUSG00000020863	En	-2.16004043715	3.81622470073e-08	6.42316941248e-07	Luc7l3	3.4727335619	5.63277399905
ENSMUSG00000031701	En	-2.75944813287	3.82406425464e-08	6.42893204195e-07	Dnaja2	2.9932833952	5.75273152806
ENSMUSG00000020048	En	-1.63912487921	3.8520692438e-08	6.46772490531e-07	Hsp90b1	8.08776178678	9.72688666599
ENSMUSG00000003072	En	-2.1005771157	3.85602391497e-08	6.46772490531e-07	Atp5d	5.92612242704	8.02669954274
ENSMUSG00000050244	En	-2.29449326449	3.87797020328e-08	6.49705042458e-07	Heatr1	0.922675042922	3.21716830741
ENSMUSG00000025203	En	-2.35387390873	3.90416130267e-08	6.53341200064e-07	Scd2	2.19074406949	4.54461797822
ENSMUSG00000025439	En	-2.47533915685	3.95229041955e-08	6.60636007098e-07	Clns1a	3.04292763171	5.51826678856
ENSMUSG00000021891	En	-2.75442942653	3.97117738405e-08	6.63031783652e-07	Mettl6	1.84010511084	4.59453453738
ENSMUSG00000020850	En	-2.37862925578	4.02583583095e-08	6.71387673113e-07	Prpf8	2.30010254149	4.67873179727
ENSMUSG00000038286	En	-3.1135091638	4.03739743278e-08	6.7254541446e-07	Bphl	1.45218933327	4.56569849707
ENSMUSG00000005483	En	-2.37600354321	4.04373685429e-08	6.72831598418e-07	Dnajb1	0.665282075392	3.0412856186
ENSMUSG00000004846	En	-2.70736193508	4.09762730681e-08	6.80733741848e-07	Plod3	1.14234601098	3.84970794606
ENSMUSG00000030091	En	-2.02462463381	4.1018244216e-08	6.80733741848e-07	Nup210	4.07348326788	6.09810790169
ENSMUSG00000038312	En	-2.89563859317	4.10525602955e-08	6.80733741848e-07	Edem2	2.6099206779	5.50555927107
ENSMUSG00000038683	En	-2.84995149886	4.12741614374e-08	6.83629711453e-07	Pak1ip1	2.43188737745	5.28183887631
ENSMUSG00000031198	En	-2.38138627644	4.15652381418e-08	6.87668525122e-07	Fundc2	2.15425257125	4.5356388477
ENSMUSG00000075415	En	2.60300566325	4.21596935466e-08	6.96711666681e-07	Fnbp1	4.65529130941	2.05228564616
ENSMUSG00000015749	En	-2.30252081539	4.26630969835e-08	7.04231325377e-07	Anp32e	3.54683607208	5.84935688746
ENSMUSG00000002835	En	-2.46179693681	4.28292029037e-08	7.05418486839e-07	Chaf1a	0.525450142412	2.98724707922
ENSMUSG00000034088	En	-2.33387041993	4.28319213109e-08	7.05418486839e-07	Hdlbp	3.27341672716	5.60728714709
ENSMUSG00000021963	En	-1.96967645081	4.35710616958e-08	7.16780889525e-07	Sap18	2.06503395951	4.03471041032
ENSMUSG00000030156	En	-3.25808207059	4.44665313506e-08	7.30686489766e-07	Cd69	1.57616874851	4.8342508191
Lsm8	Sy	-2.77928305676	4.50729695283e-08	7.39816644152e-07	Lsm8	3.06433597106	5.84361902782
ENSMUSG00000021474	En	-2.51287495543	4.57630668243e-08	7.50297848981e-07	Sfxn1	3.59241155265	6.10528650808
ENSMUSG00000014767	En	-2.84978990999	4.72115530193e-08	7.73175478524e-07	Tbp	0.785813003549	3.63560291354
ENSMUSG00000042228	En	2.7400572328	4.74223980579e-08	7.75755835197e-07	Lyn	6.02780208925	3.28774485646
ENSMUSG00000028964	En	-1.92815933772	4.75317966448e-08	7.7667275797e-07	Park7	7.58923374576	9.51739308348
ENSMUSG00000024579	En	-2.17165084924	4.78753739939e-08	7.81409831814e-07	Pcyox1l	1.39194788612	3.56359873536
ENSMUSG00000028899	En	-2.83425908201	4.92401954804e-08	8.02323132971e-07	Taf12	1.41051991012	4.24477899213
ENSMUSG00000022204	En	-2.86510324621	4.92669057543e-08	8.02323132971e-07	Ngdn	3.08330978961	5.94841303582
ENSMUSG00000027323	En	-2.67413880582	4.98833484745e-08	8.1145438038e-07	Rad51	0.300748084039	2.97488688986
ENSMUSG00000002129	En	-2.27942913007	5.07072453476e-08	8.23936143991e-07	Sf3a1	1.66966355455	3.94909268462
ENSMUSG00000019179	En	-1.81715207325	5.13594991152e-08	8.33604177947e-07	Mdh2	7.87911238275	9.696264456
ENSMUSG00000020153	En	-2.54109281209	5.17845603465e-08	8.39567276264e-07	Ndufs7	5.40984269271	7.95093550479
ENSMUSG00000004455	En	-2.47960765549	5.20309004689e-08	8.42622780786e-07	Ppp1cc	2.09704366963	4.57665132512
ENSMUSG00000050043	En	-3.00093145402	5.2570370111e-08	8.50413353829e-07	Tmx2	2.38823529571	5.38916674973
ENSMUSG00000023272	En	-2.9820401787	5.37479157457e-08	8.68497120246e-07	Creld2	2.10558955937	5.08762973807
ENSMUSG00000008683	En	-0.859343903154	5.39927747774e-08	8.71486483352e-07	Rps15a	5.70068462708	6.56002853023
ENSMUSG00000025591	En	-2.77338793924	5.40987772729e-08	8.72230452178e-07	Tma16	1.33774065604	4.11112859528
ENSMUSG00000042042	En	-2.52304512363	5.58219444853e-08	8.99017355931e-07	Csgalnact2	1.4044492508	3.92749437443
ENSMUSG00000008373	En	-2.72475781406	5.64447631527e-08	9.08043432863e-07	Prpf31	1.78352070512	4.50827851918
ENSMUSG00000025227	En	-2.35349498024	5.65361177901e-08	9.08509204091e-07	Tmem180	0.512796721157	2.8662917014
ENSMUSG00000027454	En	-3.08701366234	5.66342742727e-08	9.09083130249e-07	Gins1	1.086175696	4.17318935834
ENSMUSG00000046756	En	-2.74918925894	5.77113456182e-08	9.25351851162e-07	Mrps7	1.56233801945	4.31152727839
ENSMUSG00000074088	En	-3.02387477595	5.79297054733e-08	9.27831223306e-07	Snrnp40	1.86485653998	4.88873131593
ENSMUSG00000042709	En	-2.58274346413	5.84433288102e-08	9.35029037525e-07	Atpaf2	0.852817381314	3.43556084544
ENSMUSG00000030793	En	-2.4080467664	5.88056791049e-08	9.39793503939e-07	Pycard	3.24754323912	5.65559000552
ENSMUSG00000018920	En	1.64746218522	5.89245143009e-08	9.40660091785e-07	Cxcl16	1.67999778718	0.032535601952
ENSMUSG00000020766	En	-2.72291897028	5.93173139647e-08	9.45333286058e-07	Galk1	1.14563146592	3.8685504362
ENSMUSG00000057134	En	-2.94875611665	5.93471133633e-08	9.45333286058e-07	Ado	3.06950897925	6.0182650959
ENSMUSG00000060121	En	-2.67511232533	5.98556540611e-08	9.52391767733e-07	Gemin2	0.645737274451	3.32084959978
ENSMUSG00000035835	En	-2.28681694901	6.0279255187e-08	9.58084799419e-07	BC005764	1.08019486445	3.36701181346
ENSMUSG00000032249	En	-2.14915932651	6.12371359349e-08	9.71994301844e-07	Anp32a	2.29154293071	4.44070225722
ENSMUSG00000063785	En	-2.72030306383	6.12879160034e-08	9.71994301844e-07	Utp14a	1.66370276108	4.3840058249
ENSMUSG00000022114	En	-2.26530699477	6.14134408375e-08	9.72925228676e-07	Spry2	0.982925461863	3.24823245663
ENSMUSG00000022263	En	1.53616937523	6.196940944e-08	9.80665904388e-07	Trio	2.29787762567	0.761708250432
ENSMUSG00000074746	En	-2.03152048881	6.21799148432e-08	9.82928751577e-07	Pdzd8	1.91494765375	3.94646814256
ENSMUSG00000003420	En	2.50647328018	6.24803674882e-08	9.86607017636e-07	Fcgrt	3.16287676443	0.656403484256
ENSMUSG00000062825	En	0.97798063726	6.28922376765e-08	9.92034765257e-07	Actg1	12.1690032438	11.1910226065
ENSMUSG00000022407	En	-2.27321503914	6.30484033655e-08	9.93421758223e-07	Adsl	3.47317433425	5.74638937339
