GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-HSCP-1_AML__co-1-Query	avg-HSCP-1_AML__co-1-Ref
ENSMUSG00000071716	En	0.599662297371	9.32477722866e-05	0.00502173368802	Apol7e	0.712963740922	0.11330144355
H2-Q9	Sy	1.59840124927	9.52112445005e-05	0.00510967012153	H2-Q9	2.99253281294	1.39413156367
ENSMUSG00000025351	En	2.35411497466	0.000100121073748	0.00533610798569	Cd63	7.89428525196	5.5401702773
ENSMUSG00000070526	En	-1.6468031861	0.000104165721444	0.0055325958441	Peg12	0.0	1.6468031861
ENSMUSG00000037242	En	1.34917622691	0.0001066495861	0.00564512329714	Clic4	2.45676275478	1.10758652788
ENSMUSG00000031828	En	0.668808454624	0.000112083967566	0.00589241429492	Klhl36	0.842434465451	0.173626010827
ENSMUSG00000027435	En	-1.55090527753	0.000118024565703	0.0061836870763	Cd93	4.92700776884	6.47791304638
ENSMUSG00000055723	En	0.704351394487	0.000121974727042	0.00632631335959	Rras2	0.892892063902	0.188540669415
ENSMUSG00000054404	En	-0.655040212069	0.000125249515839	0.006455957815	Slfn5	4.02591258465	4.68095279672
ENSMUSG00000032216	En	1.70479332463	0.000127180735579	0.00650895844074	Nedd4	6.7617309772	5.05693765257
ENSMUSG00000028124	En	1.23538405955	0.000133045757554	0.00678665092	Gclm	2.48263744476	1.24725338521
ENSMUSG00000027997	En	1.87173314467	0.000137359561194	0.00698364926914	Casp6	3.94600916624	2.07427602157
ENSMUSG00000003153	En	1.31823814878	0.00014086605812	0.00711511697483	Slc2a3	2.10775449302	0.789516344235
ENSMUSG00000002699	En	1.83776101582	0.000145790756922	0.00733987602278	Lcp2	4.47643257031	2.6386715545
ENSMUSG00000055322	En	1.01266574249	0.000147274886529	0.00736975365233	Tns1	1.72470651396	0.712040771474
ENSMUSG00000044737	En	-1.86003898346	0.000149576072801	0.00745757348777	Klk14	1.78468191759	3.64472090105
ENSMUSG00000007891	En	1.9930206539	0.000151295926981	0.00748913435407	Ctsd	7.55544169922	5.56242104532
ENSMUSG00000023795	En	1.35858250182	0.000152059420129	0.00748913435407	Pisd-ps2	3.71927208347	2.36068958165
ENSMUSG00000047989	En	1.85077120426	0.00015206722633	0.00748913435407	Ino80c	4.14062041812	2.28984921386
ENSMUSG00000035232	En	1.63962697845	0.000152147268839	0.00748913435407	Pdk3	3.50976425014	1.87013727169
ENSMUSG00000023045	En	-0.646484958203	0.000157097814865	0.00770826611606	Soat2	2.41198300104	3.05846795924
ENSMUSG00000040061	En	-1.43124450529	0.000158239411754	0.00773970996227	Plcb2	1.17025310431	2.6014976096
ENSMUSG00000030413	En	2.0038171063	0.000160791612791	0.00783973238893	Pglyrp1	4.56686739231	2.56305028601
ENSMUSG00000032643	En	0.955482228475	0.00016218387528	0.00788274835321	Fhl3	2.44491797592	1.48943574745
ENSMUSG00000079481	En	0.87576733095	0.000165680749539	0.00801762233683	Nhsl2	1.46868490784	0.592917576893
ENSMUSG00000047246	En	0.770901911438	0.000165996321673	0.00801762233683	Hist1h2be	1.24192078184	0.471018870405
ENSMUSG00000039787	En	1.16280596811	0.000167443325842	0.00806231789474	Cercam	2.63326621408	1.47046024597
ENSMUSG00000028859	En	-1.72861040454	0.000173634218781	0.00833444250151	Csf3r	2.23433016061	3.96294056515
ENSMUSG00000051212	En	0.882445458456	0.000174848572967	0.00836674781356	Gpr183	1.19294297284	0.310497514388
ENSMUSG00000025997	En	1.55425305419	0.000176635260569	0.008395465067	Ikzf2	3.4947185062	1.940465452
ENSMUSG00000039001	En	0.63091943548	0.000182015098454	0.00857690659058	Rps21	9.7177850982	9.08686566272
ENSMUSG00000029304	En	0.974951049161	0.000198606048673	0.00927934574329	Spp1	1.32308625902	0.348135209858
ENSMUSG00000056888	En	1.93519615957	0.000198943613839	0.00927934574329	Glipr1	8.36394382941	6.42874766984
ENSMUSG00000019539	En	1.3191783282	0.000199323420469	0.00927934574329	Rcn3	2.23922302153	0.920044693325
ENSMUSG00000069309	En	0.905766898198	0.000218514158936	0.0100816562403	Hist1h2an	1.36246384069	0.456696942488
ENSMUSG00000027111	En	1.30048619834	0.000219842888283	0.0100921785249	Itga6	2.64870648253	1.34822028419
ENSMUSG00000029413	En	0.84983473081	0.000224897757727	0.0102840820811	Naaa	1.310728486	0.46089375519
ENSMUSG00000031749	En	0.895813894076	0.00022556659791	0.010284239933	St3gal2	1.46644697776	0.570633083689
ENSMUSG00000027533	En	2.00940884068	0.00023067365476	0.010453596938	Fabp5	6.191347147	4.18193830632
ENSMUSG00000073409	En	1.43431380283	0.000231310180693	0.010453596938	H2-Q6	2.66588306547	1.23156926264
ENSMUSG00000057329	En	1.58193217232	0.000233976759965	0.0105432793062	Bcl2	3.8369845958	2.25505242348
ENSMUSG00000087651	En	1.04138963677	0.000235125411162	0.0105642394038	1500009L16Rik	1.48676425341	0.44537461664
ENSMUSG00000030342	En	2.02597693574	0.000246342785823	0.0110361568049	Cd9	4.90649217839	2.88051524265
Gm20199	Sy	-1.77761167482	0.000250939280844	0.0111451653009	Gm20199	0.587616951549	2.36522862637
ENSMUSG00000071656	En	-0.592456725134	0.000254459760779	0.0111730967688	Lrrn4cl	1.28549380233	1.87795052747
ENSMUSG00000043505	En	1.28480157866	0.000260922814147	0.0114244278058	Gimap5	2.04807920904	0.763277630377
ENSMUSG00000043091	En	2.00212392482	0.00026249880923	0.0114589311334	Tuba1c	6.61034738343	4.60822345861
ENSMUSG00000015619	En	0.880405112374	0.000263193617517	0.0114589311334	Gata3	1.32226790612	0.441862793744
Fam206a	Sy	-1.19580565546	0.000266151315366	0.0115551537368	Fam206a	0.185473981882	1.38127963735
Gm16938	Sy	-0.703869644294	0.000268420230634	0.0116210170439	Gm16938	0.298818904706	1.002688549
ENSMUSG00000038763	En	1.03138046392	0.000270857106512	0.011693763794	Alpk3	1.56823484873	0.53685438481
ENSMUSG00000024870	En	-1.72425376155	0.000274709949023	0.0118270667747	Rab1b	2.01341137096	3.73766513252
ENSMUSG00000012429	En	1.05165965519	0.00027753831584	0.0119156450268	Mplkip	3.2781031662	2.22644351101
ENSMUSG00000036376	En	-1.16815196573	0.000283665735519	0.0121449795241	Abt1	0.760687963784	1.92883992951
ENSMUSG00000029810	En	1.90658285674	0.000288991167808	0.01233880522	Tmem176b	8.8762454852	6.96966262846
ENSMUSG00000030792	En	1.51346117055	0.000303316689353	0.0128209383196	Dkkl1	2.50189635818	0.988435187626
ENSMUSG00000015355	En	1.86766500794	0.000303601412072	0.0128209383196	Cd48	9.11144245567	7.24377744773
ENSMUSG00000079037	En	1.29724422134	0.000304952991604	0.0128429248998	Prnp	6.6906586839	5.39341446256
ENSMUSG00000041754	En	-1.87460108418	0.000309321450163	0.0129915009069	Trem3	0.762019569725	2.63662065391
ENSMUSG00000022255	En	1.41627103707	0.000311747425672	0.0130227941396	Mtdh	6.02723083649	4.61095979942
ENSMUSG00000022305	En	0.72421828355	0.000312747900044	0.0130227941396	Lrp12	0.927966714118	0.203748430567
ENSMUSG00000055862	En	0.870659046153	0.000313436815471	0.0130227941396	Izumo4	1.20490116916	0.334242123003
ENSMUSG00000055720	En	1.80219265847	0.00033325955159	0.0137356256783	Ubl7	5.41139728308	3.60920462461
ENSMUSG00000020400	En	1.09133050943	0.000338958191007	0.0139333452133	Tnip1	2.2244995531	1.13316904366
ENSMUSG00000014074	En	-1.04260719095	0.000340076175853	0.0139422211511	Rnf168	2.47866784127	3.52127503223
ENSMUSG00000035105	En	1.1150391201	0.000348366296611	0.0142443107948	Egln3	1.89068370255	0.775644582446
ENSMUSG00000022263	En	0.830535670157	0.000354120946182	0.0144414072406	Trio	1.4699476738	0.639412003647
ENSMUSG00000033319	En	1.48954402229	0.000355796966105	0.0144715734424	Fem1c	2.99920408467	1.50966006238
ENSMUSG00000003355	En	-1.77016199874	0.000358849143753	0.0145226591212	Fkbp11	0.749059166392	2.51922116513
ENSMUSG00000015970	En	-1.20110167869	0.000367927550002	0.0147706187346	Chdh	0.324663563039	1.52576524173
ENSMUSG00000074151	En	1.18858436736	0.000372019866917	0.0148698356126	Nlrc5	2.42003472398	1.23145035662
ENSMUSG00000036975	En	1.02920725335	0.000379582665451	0.015081824363	Tmem177	1.61264549841	0.583438245062
ENSMUSG00000083061	En	0.701608183294	0.000393244573742	0.0155447266797	Gm12191	10.8071494526	10.1055412694
ENSMUSG00000072115	En	0.746906638505	0.000408324593927	0.0159967960899	Ang	0.960623961706	0.213717323201
ENSMUSG00000032602	En	1.06235132515	0.000408820811044	0.0159967960899	Slc25a20	1.78105668098	0.71870535583
ENSMUSG00000000056	En	1.20061151629	0.00041132376046	0.0160540910143	Narf	2.17867734724	0.978065830948
ENSMUSG00000022899	En	0.790807050308	0.000424721096582	0.0164962211836	Slc15a2	1.03707086929	0.246263818986
ENSMUSG00000028410	En	-1.00224804813	0.000424786233895	0.0164962211836	Dnaja1	5.94948989988	6.95173794802
ENSMUSG00000078624	En	-0.709124137216	0.000436346583644	0.0167349200913	Olfr613	1.91811988961	2.62724402682
ENSMUSG00000030742	En	1.50781562412	0.000450674540038	0.0171990757798	Lat	2.73213616733	1.22432054321
ENSMUSG00000022686	En	1.33202613017	0.00045966956662	0.0174729059761	B3gnt5	2.84309366531	1.51106753514
ENSMUSG00000033392	En	0.979579359837	0.000461728486494	0.0174729059761	Clasp2	3.70869838212	2.72911902228
Zfp85	Sy	0.918983573346	0.000462015993226	0.0174729059761	Zfp85	1.27031917847	0.351335605125
ENSMUSG00000023806	En	1.20162861778	0.000477974153299	0.0180184597888	Rsph3b	2.52488871133	1.32326009355
ENSMUSG00000028528	En	1.04592907727	0.000483689528738	0.018189550745	Dnajc6	1.91168474702	0.865755669754
ENSMUSG00000056476	En	0.623680571687	0.000490939058327	0.0184173642852	Med12l	0.899041228725	0.275360657038
ENSMUSG00000003545	En	-1.38893176169	0.000501344488426	0.018762180177	Fosb	1.02034646953	2.40927823122
ENSMUSG00000078853	En	1.55132473304	0.000517073520407	0.0193040780952	Igtp	3.05323871935	1.50191398631
ENSMUSG00000024732	En	-1.39947587336	0.000529368434845	0.0196680733869	Ccdc86	0.873607856098	2.27308372945
ENSMUSG00000032366	En	1.45672866558	0.000550574697225	0.0203095048217	Tpm1	3.22122255559	1.76449389001
ENSMUSG00000051811	En	1.66492096992	0.000589040431051	0.0216766878627	Cox6b2	4.32122403965	2.65630306973
ENSMUSG00000046707	En	1.34434123281	0.000603214992027	0.0221455841253	Csnk2a2	4.35140384645	3.00706261364
ENSMUSG00000037221	En	-1.58559925436	0.000623967716885	0.022691870664	Mospd3	1.22944337447	2.81504262883
ENSMUSG00000043421	En	1.6054646043	0.000634420524422	0.0230178488861	Hilpda	3.20572203514	1.60025743083
ENSMUSG00000001750	En	-1.58440406173	0.000641880132922	0.0232339562867	Tcirg1	1.35828135671	2.94268541843
ENSMUSG00000035004	En	-2.11892663093	0.000644197189002	0.0232633452178	Igsf6	1.97514632702	4.09407295795
ENSMUSG00000054435	En	0.938876792215	0.000689878815651	0.0247971324993	Gimap4	1.30012096294	0.361244170727
ENSMUSG00000027907	En	1.25695336991	0.000691786915501	0.024808024515	S100a11	9.65492250316	8.39796913324
ENSMUSG00000003949	En	-1.47024712754	0.000694597155216	0.0248511426644	Hlf	0.634222200608	2.10446932815
ENSMUSG00000025887	En	0.939914389796	0.000705959069149	0.0251328856968	Casp12	1.39275078682	0.452836397028
ENSMUSG00000082292	En	1.37915410061	0.000708976330473	0.0251328856968	Gm12250	2.79016737549	1.41101327488
ENSMUSG00000073771	En	-0.69896998918	0.000733761739043	0.0256734096389	Btbd19	1.43540689059	2.13437687977
ENSMUSG00000024900	En	1.49077767428	0.000734268924771	0.0256734096389	Cpt1a	3.83931693022	2.34853925594
ENSMUSG00000029480	En	-0.902800912012	0.000735680824128	0.0256734096389	Dhx37	1.60380707037	2.50660798238
ENSMUSG00000028076	En	1.61366966097	0.000740519319487	0.0257780779324	Cd1d1	3.4889802148	1.87531055383
ENSMUSG00000030659	En	-1.31085671011	0.000755418685466	0.0262376431518	Nucb2	0.302034370059	1.61289108017
ENSMUSG00000060093	En	0.585438691273	0.000770230560633	0.0265729543418	Hist1h4a	0.774983102588	0.189544411315
Firre	Sy	0.991134332504	0.000783082352037	0.0269561711205	Firre	1.8158273939	0.824693061398
ENSMUSG00000050379	En	1.51955901495	0.000825068466395	0.0282603085285	Sept6	4.75117147369	3.23161245874
ENSMUSG00000075031	En	0.894883734255	0.000829838699093	0.0282603085285	Hist1h2bb	1.39164162843	0.496757894176
ENSMUSG00000029915	En	-1.29783729327	0.000830109994303	0.0282603085285	Clec5a	0.444903689373	1.74274098265
ENSMUSG00000042272	En	0.776389081465	0.000836697558452	0.0283481819649	Sestd1	1.22204748127	0.44565839981
ENSMUSG00000035247	En	1.2285742672	0.000838853929283	0.0283481819649	Hectd1	4.41673848098	3.18816421378
ENSMUSG00000008167	En	0.708992195044	0.000840027648805	0.0283481819649	Fbxw9	0.959087374196	0.250095179152
ENSMUSG00000039221	En	0.855122076736	0.000847187427761	0.0285275139074	Rpl22l1	9.25194698143	8.3968249047
Slc8b1	Sy	-1.02003332808	0.000856726083444	0.0286606507471	Slc8b1	0.726650297588	1.74668362567
ENSMUSG00000066441	En	1.06755001105	0.000875080200281	0.0290865367216	Rdh11	1.70795436651	0.640404355457
ENSMUSG00000000486	En	1.58600866958	0.000897789803821	0.029693007008	Sept1	4.61029599763	3.02428732805
ENSMUSG00000062353	En	1.97345365547	0.000899089497913	0.029693007008	Gm15772	9.38609387429	7.41264021882
ENSMUSG00000026358	En	-2.04569034218	0.00090591302375	0.029854566514	Rgs1	1.31915616306	3.36484650524
ENSMUSG00000036372	En	1.25872181196	0.000912055714991	0.0299741335071	Tmem258	9.18208605898	7.92336424702
ENSMUSG00000055717	En	0.791723934536	0.000913419829313	0.0299741335071	Slain1	1.22634550512	0.434621570581
ENSMUSG00000004709	En	1.11188684864	0.000924511119824	0.0301754550734	Cd244	1.86078431027	0.748897461633
ENSMUSG00000047921	En	-0.853513548842	0.000925356840689	0.0301754550734	Trappc9	3.04866896561	3.90218251445
ENSMUSG00000037826	En	-1.30655632019	0.000944347833304	0.0307280844454	Ppm1k	1.31122809127	2.61778441146
ENSMUSG00000022677	En	1.81866122876	0.000954562641715	0.0309952104839	Fopnl	5.90743984227	4.08877861351
ENSMUSG00000031431	En	1.79862356684	0.000969592485594	0.0313277697166	Tsc22d3	4.89935606088	3.10073249404
ENSMUSG00000021867	En	1.77658159254	0.000970885202784	0.0313277697166	Tmem254b	5.61994316025	3.84336156772
ENSMUSG00000027327	En	1.73250992015	0.000975822719457	0.0314214915665	1700037H04Rik	5.07074685771	3.33823693756
Smim24	Sy	1.49645150526	0.000981476928703	0.0315378532433	Smim24	2.97972423667	1.4832727314
ENSMUSG00000062908	En	1.59313307144	0.000990326727283	0.0317562031056	Acadm	4.89737656004	3.3042434886
ENSMUSG00000075010	En	1.95613931286	0.000998892255544	0.0319645521774	AW112010	5.64361511765	3.68747580479
ENSMUSG00000025193	En	1.30020742426	0.00100651488085	0.0321419297488	Cutc	2.47274810714	1.17254068288
ENSMUSG00000026426	En	0.987089318116	0.00101974720541	0.0323416988265	Arl8a	2.07399515443	1.08690583631
ENSMUSG00000038023	En	1.02591455049	0.00102257958041	0.0323416988265	Atp6v0a2	1.965250344	0.939335793512
ENSMUSG00000026737	En	1.07910293179	0.00102323309564	0.0323416988265	Pip4k2a	2.02256532596	0.943462394173
ENSMUSG00000025085	En	1.16422144893	0.00102646694803	0.0323777003037	Ablim1	2.32269904235	1.15847759342
ENSMUSG00000024696	En	0.862733459037	0.001062974793	0.0332783395111	Lpxn	1.24476407237	0.382030613336
ENSMUSG00000023286	En	0.75081215313	0.00106363222816	0.0332783395111	Ube2j2	1.63349886073	0.882686707595
ENSMUSG00000096334	En	0.786503306604	0.00107062162503	0.0334002780003	Sh2d1b1	1.04598763284	0.259484326239
ENSMUSG00000054428	En	0.997152477281	0.00107401256251	0.0334002780003	Atpif1	10.1172751199	9.12012264264
ENSMUSG00000070576	En	-1.57296999736	0.00107886182034	0.0334166098098	Mn1	0.207646075686	1.78061607304
ENSMUSG00000000594	En	-0.74742997385	0.00108725116394	0.0335901963861	Gm2a	7.49687027263	8.24430024648
ENSMUSG00000009035	En	0.849761241766	0.0010888126546	0.0335901963861	Tmem184b	1.45049286657	0.600731624803
ENSMUSG00000030180	En	1.30579573756	0.00109201170109	0.0336217785898	Kdm5a	5.05513359075	3.74933785318
ENSMUSG00000010095	En	-1.00037494884	0.00109507775361	0.0336491486278	Slc3a2	4.44623078543	5.44660573427
ENSMUSG00000022769	En	-1.70399506153	0.00110433506041	0.0338078618616	Sdf2l1	2.04124533053	3.74524039206
ENSMUSG00000040681	En	-1.62323878309	0.00111335765043	0.0338741256793	Hmgn1	3.38330754202	5.00654632511
ENSMUSG00000046230	En	1.01187034237	0.0011458921186	0.0347026339803	Vps13a	2.45061277284	1.43874243048
Gm8234	Sy	-0.630819966254	0.00114792448079	0.0347026339803	Gm8234	1.92276124761	2.55358121386
ENSMUSG00000070348	En	-1.17870269528	0.00115026565195	0.0347026339803	Ccnd1	0.312535457078	1.49123815236
ENSMUSG00000026679	En	0.601838246066	0.00116282454035	0.0348982836808	Enkur	0.839961771294	0.238123525228
ENSMUSG00000028676	En	-1.30910652665	0.00117265179328	0.0351016386033	Srsf10	4.86677578537	6.17588231202
ENSMUSG00000051319	En	-1.36325925248	0.00119077546571	0.035496657569	1500011K16Rik	1.7034685019	3.06672775438
ENSMUSG00000038418	En	-2.16068909483	0.00119194909927	0.035496657569	Egr1	3.14986971033	5.31055880516
ENSMUSG00000067931	En	0.932582594308	0.00120099426637	0.0356705330916	Zfp948	1.35593742665	0.423354832339
ENSMUSG00000027804	En	-1.53014567056	0.00120240345113	0.0356705330916	Ppid	4.73449880267	6.26464447323
ENSMUSG00000033159	En	1.22739826609	0.00121012330926	0.0358307775247	Cnppd1	2.99237237637	1.76497411028
ENSMUSG00000073155	En	1.58277073627	0.00122251613538	0.0361285074348	1810058I24Rik	6.02286385747	4.4400931212
ENSMUSG00000066800	En	1.29319608883	0.00124180349729	0.0365586949603	Rnasel	3.5086913352	2.21549524637
ENSMUSG00000039109	En	-1.96245627589	0.00126193285376	0.0370466971179	F13a1	1.07991302212	3.04236929801
ENSMUSG00000026843	En	1.38843317051	0.00127691368173	0.0372376940844	Fubp3	4.37722001761	2.9887868471
ENSMUSG00000018736	En	1.21101871878	0.00130617119945	0.0379477106366	Ndel1	2.59263436155	1.38161564276
ENSMUSG00000019916	En	-1.02985122	0.00131062996605	0.0380058100474	P4ha1	0.358355467118	1.38820668712
ENSMUSG00000061046	En	1.25875188244	0.00131710151813	0.0381154106625	Haghl	2.50724356496	1.24849168252
ENSMUSG00000022048	En	1.58968348122	0.00136136132588	0.0391828689997	Dpysl2	7.43946807712	5.8497845959
ENSMUSG00000022136	En	-1.30798241183	0.0013968027552	0.0399795988599	Dnajc3	1.73793987951	3.04592229134
ENSMUSG00000048965	En	0.809501688165	0.00139943490871	0.0399808982421	Mrgpre	1.15961260837	0.350110920208
ENSMUSG00000050732	En	0.931598441768	0.00142618935743	0.040595179942	Vamp8	9.68305041441	8.75145197264
ENSMUSG00000031146	En	1.9897638818	0.00143106144821	0.0406589811461	Plp2	6.22771017927	4.23794629747
ENSMUSG00000015127	En	0.670750937512	0.00143795517057	0.0407798809474	Unkl	0.995208003	0.324457065488
ENSMUSG00000030365	En	0.966134090479	0.00145635367454	0.0411506442298	Clec2i	1.82771158004	0.861577489561
ENSMUSG00000053553	En	-1.41966838758	0.00147642191208	0.0415895037771	3110082I17Rik	1.16680437941	2.586472767
ENSMUSG00000074342	En	0.796102038203	0.00147941798915	0.0415895037771	I830077J02Rik	1.24322883773	0.447126799522
ENSMUSG00000039952	En	0.749052102887	0.00148251287296	0.0415895037771	Dag1	1.30828203286	0.559229929976
ENSMUSG00000045362	En	1.8576112665	0.00148445651417	0.0415895037771	Tnfrsf26	4.91228501004	3.05467374354
ENSMUSG00000011148	En	-1.49868551842	0.00148533942061	0.0415895037771	Adssl1	1.37099583343	2.86968135185
ENSMUSG00000026688	En	1.49769971828	0.00148803798666	0.041589719931	Mgst3	3.2346430732	1.73694335491
ENSMUSG00000067916	En	1.22380978068	0.00151084933812	0.0421510602348	Gm13139	4.29386797198	3.0700581913
ENSMUSG00000014852	En	0.734256088148	0.00151718808025	0.0421756456266	Adamts13	2.57892546778	1.84466937964
ENSMUSG00000003849	En	0.636582573967	0.0015227294279	0.0422536912705	Nqo1	0.83551428298	0.198931709014
ENSMUSG00000001366	En	1.24499061414	0.00152861747632	0.0423410604194	Fbxo9	3.37348322225	2.12849260811
ENSMUSG00000034152	En	-1.32346001458	0.00153389859448	0.0424113357359	Exoc3	0.962527058294	2.28598707287
Toporsos	Sy	1.57474749734	0.00154346178154	0.0425995451704	Toporsos	5.25755868853	3.68281119119
ENSMUSG00000047250	En	-1.07758296408	0.00157571162208	0.0431812036009	Ptgs1	0.211753223804	1.28933618788
ENSMUSG00000027669	En	1.156544315	0.00158539529759	0.0433243230212	Gnb4	1.99858096171	0.842036646709
ENSMUSG00000040274	En	1.33534125434	0.00158654029697	0.0433243230212	Cdk6	3.38991761449	2.05457636015
ENSMUSG00000085169	En	0.679720593878	0.00161998518904	0.0441595962642	Gm10785	1.12571896114	0.44599836726
ENSMUSG00000036835	En	1.50090942708	0.00164042533126	0.0445000931155	Psenen	7.37209241225	5.87118298517
ENSMUSG00000020375	En	-1.15851748293	0.00164111368244	0.0445000931155	Rufy1	0.199204887941	1.35772237088
ENSMUSG00000029012	En	1.40044780515	0.00164508581434	0.0445296783652	Orc5	3.022098958	1.62165115285
ENSMUSG00000022698	En	-1.31072642497	0.00169502624279	0.0454832041816	Naa50	2.50814096327	3.81886738825
ENSMUSG00000079018	En	-1.43095102766	0.00170058473414	0.0455532714919	Ly6c1	1.09829473227	2.52924575993
ENSMUSG00000035236	En	0.822048677295	0.00171523250423	0.0458661480715	Scai	1.5067866098	0.684737932509
ENSMUSG00000020111	En	-1.47518299916	0.00177327122632	0.0468507351692	Micu1	0.961696193941	2.4368791931
ENSMUSG00000067833	En	-1.25712141594	0.00178176996166	0.046943751177	2900097C17Rik	5.65217320333	6.90929461927
ENSMUSG00000017002	En	-2.0007867217	0.00178286632641	0.046943751177	Slpi	1.85959906376	3.86038578546
ENSMUSG00000031631	En	1.19454992791	0.00181298027197	0.0475745722981	4933411K20Rik	2.73536461939	1.54081469148
ENSMUSG00000021270	En	-0.634832028757	0.00183090310548	0.0478974373929	Hsp90aa1	9.11302193286	9.74785396162
ENSMUSG00000014294	En	1.34779192315	0.00183148198105	0.0478974373929	Ndufa2	7.93011083333	6.58231891018
ENSMUSG00000041538	En	1.43236353222	0.00184913261717	0.0482773542754	H2-Ob	2.8397194472	1.40735591498
ENSMUSG00000031785	En	1.7090646177	0.0018534088418	0.0483073980756	Gpr56	7.51081741771	5.80175280001
ENSMUSG00000036833	En	1.03327759554	0.00186986344874	0.0485724528803	Pnpla7	2.13532718663	1.10204959109
ENSMUSG00000060795	En	-1.56857322787	0.00189002987435	0.0488500029062	Gm13363	5.95671900561	7.52529223348
ENSMUSG00000063953	En	-1.62481992954	0.0019008050824	0.049046483061	Amd2	2.37940073473	4.00422066427
ENSMUSG00000096255	En	1.4237035636	0.00191440055852	0.0493149583874	Dynlt1b	8.07654571196	6.65284214836
ENSMUSG00000045210	En	-1.27568813648	0.00191877640936	0.0493454379086	Vcpip1	1.03999030225	2.31567843873
