UID	HSCP-1_AML:HSCP-1_AML	HSCP-2_AML:HSCP-2_AML	IG2_AML:IG2_AML	DC_AML:DC_AML	Mono_AML:Mono_AML	Myelocyte_AML:Myelocyte_AML
IG2_AML__co-4-Query--positive:Gimap6	-0.131339539764	1.07866340588	4.19682236018	0.231942155824	1.66749317798	0.0
IG2_AML__co-4-Query--positive:Ctla2b	-0.728806208064	0.351927760246	4.27517038262	0.324491441506	1.9786369946	0.202056828375
IG2_AML__co-4-Query--positive:Rnd3	-0.250437589033	-0.139141981178	1.1452398125	-1.74074972465	1.8188046792	0.0
IG2_AML__co-4-Query--positive:I730030J21Rik	2.96194420267	2.20743596899	3.49849761787	0.385298210206	3.67732400803	0.0
IG2_AML__co-4-Query--positive:2210039B01Rik	0.78292860964	0.978998470061	1.98234368398	1.11996017085	1.63875455843	0.854738915946
IG2_AML__co-4-Query--positive:Susd3	1.99958721079	1.23977834353	3.36520911357	-2.18703814208	3.20988584299	0.0
IG2_AML__co-4-Query--positive:Rab37	-0.526431834338	-0.766192510292	3.49502517227	-1.05210296939	1.05875502076	1.07193296287
IG2_AML__co-4-Query--positive:Tmem108	0.625657449699	0.873109498339	1.96389054839	0.0	1.08355003787	0.018819959625
IG2_AML__co-4-Query--positive:Padi4	1.36785482215	1.43054663511	2.38213357437	-0.00826468114118	2.14388009306	0.0759951615357
IG2_AML__co-4-Query--positive:Gm5111	-2.08373299905	1.53231343169	3.55671604977	0.0373245042941	0.476165934765	0.3704342655
IG2_AML__co-4-Query--positive:Lat	2.24627971384	0.745956693592	4.16076355318	0.111954859588	-0.00352306468186	0.0
IG2_AML__co-4-Query--positive:Calcrl	-4.19297844004	0.386490185044	2.10333492946	1.30910572079	3.68251332718	-0.34792725125
IG2_AML__co-4-Query--positive:Rpl36a	0.180223356321	0.342150065157	0.801294873668	-0.489116680529	0.750567713948	-2.78510712098
IG2_AML__co-4-Query--positive:Plxdc2	1.03740996306	2.8031976202	1.69943007054	1.00574721129	0.710978477059	0.013878914
IG2_AML__co-4-Query--positive:Gata3	1.08682451116	0.592478745136	2.19894495883	0.0101420146176	0.123585377412	0.0
IG2_AML__co-4-Query--positive:Gimap5	3.17341452237	0.158211647208	1.82676709692	0.0511283287353	0.841154179418	0.0
IG2_AML__co-4-Query--positive:Il1r1	-2.87011702587	1.07649834077	3.49069541686	-0.0430590898529	0.584991113075	0.051563821375
IG2_AML__co-4-Query--positive:Pan3	-0.770155305206	0.263123082449	1.51329243194	-1.02846691358	1.68711648838	1.63929505548
IG2_AML__co-4-Query--positive:Gimap9	3.21551453043	0.76627965866	3.08629634472	-0.1759411532	2.18134939021	-1.45317836721
IG2_AML__co-4-Query--positive:Arglu1	-0.32082424422	-0.648669893887	0.404365899735	0.0505683555765	1.12733517081	2.20763486632
IG2_AML__co-4-Query--positive:H2-Q7	2.65889798834	2.25907656324	3.686885339	-0.0997092092294	2.18299668729	0.825604113429
IG2_AML__co-4-Query--positive:S100a10	1.20890572765	2.71917693267	4.40292311439	-6.01085002256	3.88985957844	0.308437547589
IG2_AML__co-4-Query--positive:Smim6	-0.585930520402	1.59495969101	3.20883889401	0.356184545912	1.04498184171	-0.986782792214
IG2_AML__co-4-Query--positive:Camk2d	-1.58131164307	-0.790981837679	1.45435842926	-1.38364763576	2.18841256801	0.0
IG2_AML__co-4-Query--positive:Il18rap	0.738350594364	2.8396058142	2.85812440947	0.0322437886588	1.52788497187	1.6473650997
IG2_AML__co-4-Query--positive:Ldlrad4	-0.408459906274	0.21576833447	3.24853796037	0.943972782824	0.519318971986	0.0
IG2_AML__co-4-Query--positive:Gfi1b	1.13259609202	2.89335274114	3.52896544506	-0.0983068458588	0.191692795198	0.053553732125
IG2_AML__co-4-Query--positive:Msrb3	1.13014958666	0.862169230157	0.968535494652	0.0	1.21805623174	0.0
IG2_AML__co-4-Query--positive:2610307P16Rik	-0.703484628123	0.512384749003	2.20243472753	0.0537270236471	0.976640105829	-0.216948586429
IG2_AML__co-4-Query--positive:H2afy	-1.21332464381	-0.00462812573103	0.389160775366	-0.868356836894	0.969956232658	1.99859408837
IG2_AML__co-4-Query--positive:Med12l	1.51366539612	-0.293751218531	0.490510724283	0.139722412618	0.868021616899	0.0
IG2_AML__co-4-Query--positive:Casp4	0.268391806772	0.697910053174	3.32793204765	0.7970926155	2.47218774412	1.56582351877
IG2_AML__co-4-Query--positive:8430408G22Rik	-0.501328865498	2.54222594786	2.04074903244	0.023745733	1.04386011123	0.571004013125
IG2_AML__co-4-Query--positive:Rcn3	0.341337240968	0.961264914489	2.08763870521	0.224959842394	1.52651471226	0.0
IG2_AML__co-4-Query--positive:Hmga2	-2.13795513167	0.296469300614	1.79771296965	0.172139325894	1.41531261175	0.0161170020357
IG2_AML__co-4-Query--positive:Meis1	0.538297822734	-1.82363688711	2.41260599125	-0.0305814378471	2.63149897305	0.05120244625
IG2_AML__co-4-Query--positive:H2-Q8	0.107718034231	1.43237337118	1.78998276313	0.158839350882	2.08687504731	1.52265923425
IG2_AML__co-4-Query--positive:Gimap1	-0.754781143872	0.905124317082	3.51327894361	0.642081547612	0.221615416821	-0.805943350286
IG2_AML__co-4-Query--positive:Gbp7	-0.0359746687608	1.80023165383	1.92046576884	1.45909301997	3.46025351309	0.513368274714
IG2_AML__co-4-Query--positive:Kcnk5	0.329212720081	-0.54089073153	2.47371345278	0.0	-0.0071176898451	0.0
IG2_AML__co-4-Query--positive:Ttyh2	0.184991473196	2.15460334764	1.69982403165	-0.651404324306	2.84219442629	0.03376447175
IG2_AML__co-4-Query--positive:Wtap	1.18385948573	0.998886785803	0.266894274	-0.0916775885353	1.71209647897	2.9848299277
IG2_AML__co-4-Query--positive:Gvin1	-0.279267754498	-0.43360400938	2.00990327746	0.950329811471	1.6412254257	0.3354334045
IG2_AML__co-4-Query--positive:Gm4070	-1.76496407979	0.413321035613	3.48397741996	-0.0926929819118	1.44688937625	0.603825478839
IG2_AML__co-4-Query--positive:Ikzf2	1.63245178517	1.06791174401	1.23265197653	0.663260984447	1.75460481951	0.0543469082679
IG2_AML__co-4-Query--positive:Gm12250	-1.14593058366	0.55083191334	2.78600833909	0.546636010265	2.33349616818	-0.0375763437143
IG2_AML__co-4-Query--positive:Gm4759	-0.969598025663	1.11391346993	1.22015907747	-0.554886392553	0.926637986946	-0.0845526934464
IG2_AML__co-4-Query--positive:Pglyrp2	-1.22335965508	1.22293716484	2.162387514	0.0160578932059	-0.00121445762304	0.05816192375
IG2_AML__co-4-Query--positive:Sestd1	-0.395124359	0.310573717378	1.45258455736	0.213189141647	1.26179179108	0.010508033125
IG2_AML__co-4-Query--positive:Bcl2	-0.391019697893	0.943927484025	3.87223184728	-2.30120475588	1.46769673708	0.0236020798929
IG2_AML__co-4-Query--positive:Pdk2	0.619235407215	0.559762921961	1.58516850997	0.0273245140588	0.935244002438	0.0
IG2_AML__co-4-Query--positive:Fam134b	-2.47655058409	0.530167593436	3.70575178478	-2.99094333795	1.51628931159	-0.611966103518
IG2_AML__co-4-Query--positive:Cd1d1	2.00472527112	-1.28921671222	1.70175182984	2.57124609179	2.89132251749	1.09729874213
IG2_AML__co-4-Query--positive:Gsk3b	0.0868414983397	-0.838161254387	1.64734154578	-1.6928115942	1.30530521054	0.0727048527679
IG2_AML__co-4-Query--positive:Tmem181c-ps	-0.40001316366	-0.733687788746	1.4215428249	2.33004317548	1.32406990918	0.0517847566964
IG2_AML__co-4-Query--positive:Fopnl	0.761127625604	0.129184841784	1.71048521672	1.11308789162	3.22567040756	1.23111688504
IG2_AML__co-4-Query--positive:Aff3	-1.48801637042	1.90495508305	1.29553367305	0.695108573206	1.63233751289	0.0896794526071
IG2_AML__co-4-Query--positive:Lpp	-0.0934940452313	0.41617173363	1.18479878593	-0.855615881824	1.06104373779	-0.324574932321
IG2_AML__co-4-Query--positive:AW112010	-1.25866534898	2.75672450635	4.86588799996	1.39322557795	1.1773718687	0.6735265675
IG2_AML__co-4-Query--positive:Capn12	0.287842426659	-0.235340795672	1.00791335037	0.184103400382	1.00244643158	0.275098635054
IG2_AML__co-4-Query--positive:Frmd6	-1.10753715481	-0.167089380626	1.17923677077	0.00980658041176	1.37240945493	0.0
IG2_AML__co-4-Query--positive:Klhl36	0.167523181022	-0.117712831622	1.15984461039	0.623676050971	0.98605047495	-1.00231666471
IG2_AML__co-4-Query--positive:Gltp	-1.4928725905	0.6817617859	2.06583794261	-3.30742825002	2.74653658373	1.39646191889
IG2_AML__co-4-Query--positive:Uba7	0.390576263914	-1.79564193565	1.73711913205	-2.75967012191	1.92355428889	-0.531357727036
IG2_AML__co-4-Query--positive:AU041133	-0.0714480426715	0.450653897016	1.06307652725	0.193444956941	1.11284760833	0.263255386982
IG2_AML__co-4-Query--positive:Prune2	-0.0311432736986	-0.1930221705	0.791387009514	0.00900009402941	1.28763280105	0.0
IG2_AML__co-4-Query--positive:Hist1h2be	-0.0375163078086	0.572811899792	0.618237241126	-2.78992513924	1.46025432451	-0.773735777143
IG2_AML__co-4-Query--positive:Lgals3bp	-0.417669473223	1.11248761508	0.935394405742	0.165072278965	2.36374295521	0.87434325275
IG2_AML__co-4-Query--positive:Plec	-0.389756437067	-0.848151323372	1.33713696344	-3.78528977731	2.14869386901	-0.196132439161
IG2_AML__co-4-Query--positive:Cd72	-0.505849259174	-1.67327490803	3.56150200392	0.118780375176	0.038275789277	0.0
IG2_AML__co-4-Query--positive:Parp8	-2.27491575415	-0.0934463214632	1.44247087558	-0.307283532824	2.58772904414	0.415942339696
IG2_AML__co-4-Query--positive:Tmem176a	-0.91779183237	0.929272662675	4.05604223771	-1.50240273806	1.5040103672	0.085882586
IG2_AML__co-4-Query--positive:Car2	-0.144997235214	-1.40941146218	1.99210024663	-1.11269612386	0.786498582374	0.0743704265357
IG2_AML__co-4-Query--positive:Gm1966	-0.860504002313	1.11308166459	1.44500071571	-0.161151718312	1.61815866896	0.0997018026607
IG2_AML__co-4-Query--positive:Rfx2	-0.361828011982	0.833771931316	0.48721342928	0.0185413374118	0.65084289326	0.022040346625
IG2_AML__co-4-Query--positive:Golm1	-0.497701578667	0.516726490901	1.4947785934	-2.88207841983	1.53520986185	-0.5051841315
IG2_AML__co-4-Query--positive:Cd47	-0.0812391248708	-0.00370058665862	0.148056940308	-0.602010254	1.22702894508	-0.170217638429
IG2_AML__co-4-Query--positive:Etohd2	-0.313520883351	-0.41733938393	0.944047670729	0.306998521118	1.68089946103	-1.03516223513
IG2_AML__co-4-Query--negative:Sdf2l1	-0.131294253812	-0.424649259284	-5.10729417048	-0.951955898288	-2.45488782295	-1.39923026707
IG2_AML__co-4-Query--negative:Tifab	-0.503602951598	0.752261159095	-1.89145531912	-4.07258496439	-2.20470716136	0.20018388025
IG2_AML__co-4-Query--negative:Syngr2	1.34194977942	-0.359742296582	-1.88569100175	-0.120684661082	-2.46639235816	-2.72625525984
IG2_AML__co-4-Query--negative:Dnajc3	-0.52456671793	-0.585519427163	-2.48300421108	1.06366470813	-1.77029747123	0.0664560772143
IG2_AML__co-4-Query--negative:Pdia3	-0.753364099611	-0.441030483476	-2.35638385026	0.541773114029	-0.549380452289	-1.67158505316
IG2_AML__co-4-Query--negative:Ctsz	1.03941829214	0.0742089724529	-1.16288517279	-1.48098469032	-2.11717281675	-0.0707951899107
IG2_AML__co-4-Query--negative:Rab1b	-1.74486771943	-0.776405959445	-3.77366695883	0.955314963894	-1.66549824668	-0.0441548885
IG2_AML__co-4-Query--negative:Nucb2	-0.507425388643	-0.109844269862	-0.549321601754	0.439459425065	-2.59080524447	-0.210943144929
HSCP-1_AML__co-1-Query--positive:Rorb	1.02018373845	1.2691589742	1.08427126529	1.21730871438	1.17302466629	1.245215003
HSCP-1_AML__co-1-Query--positive:Socs2	7.04716360256	7.45748969587	8.38031854646	0.399517912176	6.25689910512	0.12002689175
HSCP-1_AML__co-1-Query--positive:Dnase1l3	1.01595466607	0.9476615553	0.906514178923	8.45810211409	0.667155479882	2.091380639
HSCP-1_AML__co-1-Query--positive:Gm5424	4.0756679799	2.78705991284	4.48207367622	1.46578787419	5.60147463138	0.047313952875
HSCP-1_AML__co-1-Query--positive:Ltf	1.12141447282	1.18574149389	0.959190451197	0.971446778471	1.36694496736	1.88793059904
HSCP-1_AML__co-1-Query--positive:S100a4	2.69487224892	2.1151434486	6.33767066185	-5.1741330584	5.59250164248	0.0
HSCP-1_AML__co-1-Query--positive:Emilin2	2.18842922072	3.82985354957	4.90954882078	0.116455235382	4.41207532191	-0.0268313375357
HSCP-1_AML__co-1-Query--positive:Ngp	1.97791810889	3.37980012913	2.71164807463	2.74993385435	3.07847661688	-0.535304575893
HSCP-1_AML__co-1-Query--positive:S100a6	3.69894774592	5.00561785848	7.18587347382	-3.12746445326	5.34389536139	3.14008274475
HSCP-1_AML__co-1-Query--positive:Akr1c12	3.53233637689	4.13129659844	5.28400004051	0.302489876482	2.67677017082	0.201691456625
HSCP-1_AML__co-1-Query--positive:Gm6682	1.19863792892	1.06508914456	2.12968927564	0.694520624759	1.08744298078	1.45566679975
HSCP-1_AML__co-1-Query--positive:Camp	1.95503840064	2.76910096291	1.86281287188	1.87934595759	2.15090921589	-0.910755891786
HSCP-1_AML__co-1-Query--positive:Nov	0.783142646545	2.0518437018	3.90173181338	0.337383386029	2.14156084518	0.0
HSCP-1_AML__co-1-Query--positive:S100a9	2.41904590679	3.43608650205	2.78532574888	2.83595476715	2.8824459385	0.631990852321
HSCP-1_AML__co-1-Query--positive:Scin	2.73894656864	4.38302236858	3.45707207234	0.188931811735	2.22778669337	0.00952539439286
HSCP-1_AML__co-1-Query--positive:Il18r1	3.83124751423	4.53567192043	5.04463446723	0.0267862547647	0.113648145095	-0.391182240071
HSCP-1_AML__co-1-Query--positive:Tgtp1	4.53303904937	4.91604287133	5.60625654575	-0.461883176588	0.168838266605	-0.0486380831964
HSCP-1_AML__co-1-Query--positive:Serpina3f	4.09395861328	3.72902012025	4.87414483873	0.211871047882	2.19295030838	0.0
HSCP-1_AML__co-1-Query--positive:Igfbp7	-0.0216256273158	2.69378689717	2.84165847815	0.262037873088	2.019099166	0.0
HSCP-1_AML__co-1-Query--positive:Gm8580	1.9402181603	3.11966096573	2.03941160357	0.697280529076	2.31913473497	0.109213336304
HSCP-1_AML__co-1-Query--positive:BC064078	2.58939975574	4.41621843046	7.45437117142	1.49277323274	4.0548614787	-0.140709370161
HSCP-1_AML__co-1-Query--positive:Serpina3i	1.28815839077	1.56631657769	1.00897656358	0.0392183451176	0.37473583086	0.0
HSCP-1_AML__co-1-Query--positive:Rps29	0.632056724641	0.941536110368	0.665024574985	1.16181864845	0.754379465725	0.0855003781071
HSCP-1_AML__co-1-Query--positive:Rpl38	1.24214479894	1.39835172044	0.975315966569	1.19765888546	0.91590725401	0.273507885679
HSCP-1_AML__co-1-Query--positive:Cyp11a1	0.688850573909	2.47453204553	3.07679532308	0.0674722802647	1.50533672941	0.0
HSCP-1_AML__co-1-Query--positive:Tox	3.66835117873	4.18503020386	5.07526393308	0.583731462824	0.915247337235	0.80485646525
HSCP-1_AML__co-1-Query--positive:Ehd3	1.85430417762	2.3381791079	2.19515345754	0.0276588181765	0.255715022353	0.0
HSCP-1_AML__co-1-Query--positive:Rps28	0.938761765466	0.919061202632	0.747646454892	0.825462292453	0.613355673886	-2.81739805382
HSCP-1_AML__co-1-Query--positive:Tppp3	0.990034887455	1.60387311472	1.99572913938	1.12340697529	2.13771045672	0.0
HSCP-1_AML__co-1-Query--positive:Enah	0.686039842692	2.04673357811	1.6388986098	0.414863846647	0.836182097975	-0.436647256143
HSCP-1_AML__co-1-Query--positive:Rpl34-ps1	1.66526714682	1.73901943551	0.989684000969	0.908589255229	0.792656087002	-0.135975181857
HSCP-1_AML__co-1-Query--positive:Ndrg2	2.2819035903	1.92670641122	2.44293757977	0.264723121588	1.28497266321	0.0
HSCP-1_AML__co-1-Query--positive:Ecm1	2.90926870615	2.3199985841	1.88630152742	0.038498332	1.00296687238	0.0
HSCP-1_AML__co-1-Query--positive:Hist1h2ad	2.41998756305	1.64651301153	1.37886681529	-0.495264986976	2.25590879483	0.118588259804
HSCP-1_AML__co-1-Query--positive:F2r	5.01450658991	3.50135416472	4.79270934882	-0.273553995659	0.452677407033	0.185119571375
HSCP-1_AML__co-1-Query--positive:Gimap3	2.95059756618	2.25389757053	2.47484942108	0.173130187676	0.332196823026	0.03287930075
HSCP-1_AML__co-1-Query--positive:Rpl39	0.816822660927	0.806247490648	0.888195742095	1.18951918531	0.932344287761	-0.461550087607
HSCP-1_AML__co-1-Query--positive:Pisd-ps1	4.52072691681	3.24588986585	3.01318135127	1.5220938032	3.94220028547	1.21220767598
HSCP-1_AML__co-1-Query--positive:Sdc2	2.43638698436	1.2258692917	1.57405424427	0.0524431831471	1.08696739229	0.784169725071
HSCP-1_AML__co-1-Query--positive:D3Ertd254e	1.48687642607	1.99679522916	1.43974380452	-1.00377514304	1.26281435582	-0.242315387179
HSCP-1_AML__co-1-Query--positive:Trim13	3.87737292526	3.99022955106	2.19608815181	0.391582521265	1.74108124056	1.03430389159
HSCP-1_AML__co-1-Query--positive:Actr3b	1.40736927809	0.5039138394	1.40700808246	0.0	0.957683673235	0.0
HSCP-1_AML__co-1-Query--positive:Stxbp6	2.20673363279	1.20267500138	1.2185211792	-0.0189355407588	0.877232070052	0.0361479656607
HSCP-1_AML__co-1-Query--positive:Thy1	0.912503802241	0.592907831452	1.33995883786	0.0	1.00401064871	0.0
HSCP-1_AML__co-1-Query--positive:Lmna	1.46022568424	0.649189714616	1.56462012115	0.596406971912	1.66262255394	0.022040346625
HSCP-1_AML__co-1-Query--positive:Mboat2	2.29512147973	1.33034074889	1.03351924062	0.0371480707647	0.561894754176	0.202866293875
HSCP-1_AML__co-1-Query--positive:Ffar2	2.72861731867	2.94093180137	2.65702163454	0.312563604888	1.51798693348	1.41805004886
HSCP-1_AML__co-1-Query--positive:Coro2a	1.35714811825	2.87194719031	3.65502100325	2.15509959834	2.42630744615	-0.00130992607143
HSCP-1_AML__co-1-Query--positive:Fgf3	4.0434014838	0.762454024546	2.33139816581	0.0265599491176	0.340679625471	0.0
HSCP-1_AML__co-1-Query--positive:Cox4i2	0.995573603632	0.582594558139	1.67867899587	0.109448791235	2.58522944603	0.0
HSCP-1_AML__co-1-Query--positive:Pim2	3.69958678875	3.72265412304	3.99901039635	-0.568312089929	0.229038336639	0.4732479635
HSCP-1_AML__co-1-Query--positive:Ccl5	3.02222577712	2.08180573779	2.39988158462	-0.946769925018	-0.174235038325	0.0
HSCP-1_AML__co-1-Query--positive:Fut8	3.35046144723	2.11238441773	1.05961052881	1.2438982001	3.01337249067	2.50284918027
HSCP-1_AML__co-1-Query--positive:Xlr4a	3.48425623283	2.70844484283	3.91466155917	0.958294459853	1.69389205633	1.114194806
HSCP-1_AML__co-1-Query--positive:Dpysl3	0.0	1.1405493635	0.786976794231	0.0231971298235	0.949188601294	0.0
HSCP-1_AML__co-1-Query--positive:Irak4	3.99784905655	2.45156554821	3.7801469676	0.326443617994	2.36187829929	0.0791749335357
HSCP-1_AML__co-1-Query--positive:Slc2a6	0.0540498681818	1.771062568	1.08664648385	0.0199432913235	2.61846981501	0.0
HSCP-1_AML__co-1-Query--positive:Akr1c13	3.50896481337	3.98835977919	4.34236498882	-2.18904160731	1.75397520779	1.4719606493
HSCP-1_AML__co-1-Query--positive:Tuba1a	4.94614559599	2.29450572964	2.65766810183	1.05347481665	2.81345417046	1.53396943602
HSCP-1_AML__co-1-Query--positive:Pdlim1	4.02756356103	3.67952215259	2.55735971521	0.942215615118	2.19103569943	0.173479232589
HSCP-1_AML__co-1-Query--positive:Mgst2	2.9665709627	1.39940013311	6.51834348623	0.305102729412	2.18996131964	-1.92838309318
HSCP-1_AML__co-1-Query--positive:Paqr8	0.996067821289	1.13139541641	1.4454424375	0.114925848676	1.45802696182	0.015541016875
HSCP-1_AML__co-1-Query--positive:Fam84b	0.969487331491	2.19360622748	2.24836452274	0.349908821324	1.11279298464	-0.161050407589
HSCP-1_AML__co-1-Query--positive:Muc13	4.57094805966	0.983471714643	2.3339615487	-0.127182325841	3.84178227144	0.0747284735536
HSCP-1_AML__co-1-Query--positive:Fam3c	2.2822347924	1.85153697466	2.49374764001	0.4476576603	1.33575267145	-0.0229337458214
HSCP-1_AML__co-1-Query--positive:Timp3	0.902873420297	0.20338301934	2.49514105377	0.0399443572059	-0.0271303309083	0.0
HSCP-1_AML__co-1-Query--positive:Xlr4c	1.1768686226	2.09542152728	1.48610935644	0.782709371853	1.62310526135	0.228791187554
HSCP-1_AML__co-1-Query--positive:Xlr4b	2.7656171374	1.9137697119	2.30736444165	0.726898990235	1.84897911049	0.0
HSCP-1_AML__co-1-Query--positive:Gm15421	0.916201576537	1.51630890913	1.09022499142	0.526586584571	1.08889819255	0.632784115964
HSCP-1_AML__co-1-Query--positive:Ncam2	1.89406346855	0.5493455201	0.354405981077	0.0261933166176	0.00607792047157	-0.0116784808571
HSCP-1_AML__co-1-Query--positive:Pim1	2.4976788697	1.33740581542	1.78091967214	0.562785373353	1.23328631949	-0.109582555107
HSCP-1_AML__co-1-Query--positive:5730408K05Rik	1.40716194015	3.3407065824	1.24923406576	-0.683376556794	2.42607938103	0.18043539125
HSCP-1_AML__co-1-Query--positive:C1qtnf6	0.468243561786	0.830183183813	0.641607179988	0.0169209509118	1.6637619678	0.0
HSCP-1_AML__co-1-Query--positive:Smim5	3.99778127157	2.54019552643	1.82488886186	-1.07310682788	0.805533474343	-1.97481146811
HSCP-1_AML__co-1-Query--positive:Erich1	1.92995664435	3.1784086422	1.20902269601	-0.963660757571	0.698385789326	0.478347831018
HSCP-1_AML__co-1-Query--positive:Mcpt8	0.878613084333	2.35163899328	1.57872346154	0.239937321441	1.97120039738	0.196307866375
HSCP-1_AML__co-1-Query--positive:Lat2	2.90570593567	0.699541805226	4.71221119525	-1.44938311557	2.18271056221	0.643146818607
HSCP-1_AML__co-1-Query--positive:Ppic	2.08684690556	1.47435341678	1.19350481838	0.141495915353	2.6201769881	0.0657586015
HSCP-1_AML__co-1-Query--positive:Hist1h4m	1.00736578083	1.44112344605	0.237140599689	-1.50403043479	1.46029620177	0.198907380232
HSCP-1_AML__co-1-Query--positive:Osbpl5	0.487810878297	2.29494532958	0.960143914637	-0.0767853009882	0.841650263618	0.0
HSCP-1_AML__co-1-Query--positive:Hist1h2bl	1.32010297335	1.09386590961	0.295403227225	-0.801082126376	0.995637778325	-0.950266127071
HSCP-1_AML__co-1-Query--positive:Clec4e	1.66297114546	1.24090479594	1.82946258304	-0.00155401275294	2.30852801528	-0.915632544071
HSCP-1_AML__co-1-Query--positive:Hormad2	1.25227390173	0.488081131772	1.27369455892	0.0256424602647	0.257072115593	0.465990056875
HSCP-1_AML__co-1-Query--positive:Rnase4	1.19798985599	0.613692054149	1.16882438582	0.0608054528529	1.4064040388	0.09884650475
HSCP-1_AML__co-1-Query--positive:Klrb1f	0.53595063253	1.09512328589	1.08283835988	-0.121572853629	3.21886543758	0.481209597464
HSCP-1_AML__co-1-Query--positive:Gas7	0.195649816777	0.799120397937	1.48322647849	1.08110444621	1.80876913004	0.571764402571
HSCP-1_AML__co-1-Query--positive:Lcp2	2.27296618595	2.01869083505	3.6065476754	3.08462948102	0.587493933423	-2.33917177211
HSCP-1_AML__co-1-Query--positive:Cd48	0.802674917067	4.92795712553	2.12524720643	-0.106135628482	-0.243451118951	-0.447543033821
HSCP-1_AML__co-1-Query--positive:Cpt1a	1.85878139895	0.312412661928	0.466487475575	0.952696128676	2.40101423911	-0.108515240679
HSCP-1_AML__co-1-Query--positive:Atpif1	1.69130724766	1.72176944438	0.242010291575	3.69471513577	0.200171048113	-1.34274050289
HSCP-1_AML__co-1-Query--negative:Myo1e	-0.760399230987	-1.02580971437	-0.613103110268	-1.15952070074	-0.39846628162	-0.465410424161
HSCP-1_AML__co-1-Query--negative:Gm5643	-3.38304553993	-2.66723789573	-2.90330918942	-1.11832974393	-2.42443415282	0.105535179857
HSCP-1_AML__co-1-Query--negative:Smco1	-1.04721529935	-1.05853693987	-0.945282839388	-0.789915224465	-0.258110843865	-0.566855349786
HSCP-1_AML__co-1-Query--negative:Utp23	-1.03874083946	-2.04722587663	-0.732359381591	-0.489246200735	-0.261648335823	-0.260577712875
HSCP-1_AML__co-1-Query--negative:Slfn5	-1.48461106976	-0.538993583795	-1.06075108691	-0.368577243041	-0.0245475922162	-0.492626565661
HSCP-1_AML--positive:Tmem177	2.75731022668	-0.304456571782	-0.01466012012	0.193418705618	1.15439507447	0.469627905875
HSCP-1_AML--positive:Cox6b2	4.59330407884	1.28609058887	0.356702693197	-0.147965082671	0.397316898364	1.49050535929
HSCP-1_AML--positive:Fnbp1l	2.75321953209	-0.64559177081	1.32848571503	0.862256754335	-0.133864444922	-0.599354975054
HSCP-1_AML--positive:Wdr11	2.90618619829	1.42981932186	-0.897864565068	1.09987201668	-0.708457124132	0.725936957071
HSCP-1_AML--positive:Plscr1	3.73801501582	-0.28145779753	1.37567377038	-0.485641811053	0.475690404003	0.137361278464
HSCP-1_AML--positive:Tsix	1.64483375336	1.41634401274	0.366026457172	0.206546287553	-0.393513108454	0.0
HSCP-1_AML--positive:Gclm	2.78678872956	2.56813378964	-0.38242743388	0.450121198735	0.475121844247	0.685694921768
HSCP-1_AML--positive:Gstm5	2.85048041289	0.894884489429	-0.755392307292	-0.385414391659	0.5553789465	0.03151229725
HSCP-1_AML--positive:Rpl41	0.592017417065	0.468078210402	0.580049565692	0.511005078	0.281413566716	-0.373142643714
HSCP-1_AML--positive:Tuba8	2.09371523712	0.342251331028	0.101401205055	0.0570913620882	-0.673012845864	-0.7668784815
HSCP-1_AML--positive:B3gnt7	1.85713640357	-0.353998242069	0.524080643849	0.0232383747647	0.352651728355	0.0
HSCP-1_AML--positive:Hist1h4h	3.16430963563	2.45512551711	0.729384388332	0.159378369912	0.0959030165745	0.638805042571
HSCP-1_AML--positive:Tnfaip2	1.46839189554	1.51660790482	-0.481214191508	0.0929076585176	-0.346899888901	0.839764365482
HSCP-1_AML--positive:Pf4	2.83969504944	-1.97032740761	0.0	-1.24117195417	0.388532735857	0.0
HSCP-1_AML--positive:Tef	1.37471907989	0.252289602233	0.314483843178	-0.613607494594	0.0130764461799	-0.013502416
HSCP-1_AML--positive:Rassf4	2.0222243093	1.29640052021	-0.194844458338	-1.84089365583	0.937509253196	0.211416100054
HSCP-1_AML--positive:Atp2c1	1.70391723763	1.24723108522	0.368124326394	-0.358921978988	-0.426383510779	0.720729102304
HSCP-1_AML--positive:Ptrf	2.98361074758	-0.310111246021	0.0275964953785	-0.372502985306	-0.129710355412	-0.0375763437143
HSCP-1_AML--positive:Tnip1	2.17692220984	1.07136662848	1.15906897327	0.662079559706	0.32879638455	-1.25417251205
HSCP-1_AML--positive:Fbxl2	1.10730848048	-0.142716463195	0.611394208923	0.0	0.609558289888	-0.479852129875
HSCP-1_AML--positive:Zfp7	1.30952188734	-0.174587264655	-0.46033864648	0.0555452558824	-0.0699464442162	-0.259031366929
HSCP-1_AML--positive:Ginm1	2.16542373549	0.867021400951	1.34722199757	-1.16342180686	0.0954305497843	-2.39491419986
HSCP-1_AML--positive:Triap1	3.33933525171	1.30830658187	-0.624988272422	0.0804464968882	-0.779247980075	0.0804147642321
HSCP-1_AML--positive:Zc4h2	1.67301357189	-0.441475859277	0.40799211336	0.0	-0.475181892059	-0.107650685214
HSCP-1_AML--positive:Tacstd2	3.15323636938	0.651020847431	-1.52977527454	-0.134351026112	0.916600215386	1.7846634688
HSCP-1_AML--positive:Erbb3	1.40294638632	-0.108435522379	-0.18038783368	0.0	-0.271112188683	0.0
